name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"pump","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"get-stream@5.2.0"
"punycode","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"tough-cookie@4.0.0,tr46@2.1.0,uri-js@4.4.1"
"qs","6.10.3","6.11.1","git+https://github.com/ljharb/qs.git","2022-01-11T06:00:21.635Z","ljharb (ljharb@gmail.com)",216400,"BSD-3-Clause",true,false,false,true,false,"body-parser@1.20.0,express@4.18.1"
"queue-microtask","1.2.3","-","-","-","-","-","-",false,true,false,false,false,"run-parallel@1.2.0"
"randombytes","2.1.0","-","-","-","-","-","-",false,true,false,true,false,"serialize-javascript@6.0.0"
"range-parser","1.2.1","1.2.1","git+https://github.com/jshttp/range-parser.git","2019-05-11T00:27:37.805Z","dougwilson (doug@somethingdoug.com)",8457,"MIT",true,false,false,true,false,"express@4.18.1,send@0.18.0"
"raw-body","2.5.1","2.5.2","git+https://github.com/stream-utils/raw-body.git","2022-02-28T21:46:45.189Z","dougwilson (doug@somethingdoug.com)",25377,"MIT",true,false,false,true,false,"body-parser@1.20.0"
"react-is","17.0.2","-","-","-","-","-","-",false,true,false,false,false,"pretty-format@27.5.1"
"readable-stream","2.3.7","4.3.0","git://github.com/nodejs/readable-stream.git","2020-01-05T17:13:39.106Z","matteo.collina (hello@matteocollina.com)",87719,"MIT",true,false,false,true,false,"concat-stream@1.6.2,jszip@3.10.1,mysql@2.18.1"
"readdirp","3.6.0","-","-","-","-","-","-",false,true,false,true,false,"chokidar@3.5.3"
"rechoir","0.6.2","-","-","-","-","-","-",false,true,false,false,false,"shelljs@0.8.5"
"reflect-metadata","0.1.13","0.1.13","git+https://github.com/rbuckton/reflect-metadata.git","2019-01-15T20:29:19.482Z","rbuckton (rbuckton@chronicles.org)",293051,"Apache-2.0",true,false,false,true,false,"backend-blog@0.0.1,typeorm@0.3.7,@nestjs/common@8.4.7,@nestjs/config@2.2.0,@nestjs/core@8.4.7,@nestjs/mapped-types@1.2.0,@nestjs/typeorm@9.0.0"
"regexpp","3.2.0","-","-","-","-","-","-",false,true,false,true,false,"@typescript-eslint/eslint-plugin@5.30.7,eslint@8.20.0"
"require-directory","2.1.1","2.1.1","git://github.com/troygoode/node-require-directory.git","2015-05-28T08:31:04.702Z","troygoode (troygoode@gmail.com)","-","MIT",true,false,false,true,false,"yargs@16.2.0"
"require-from-string","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"ajv@8.9.0"
"resolve","1.22.1","-","-","-","-","-","-",false,true,false,false,false,"jest-resolve@27.5.1,rechoir@0.6.2"
"resolve-cwd","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"import-local@3.1.0"
"resolve-from","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"import-fresh@3.3.0"
"resolve.exports","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"jest-resolve@27.5.1"
"restore-cursor","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"cli-cursor@3.1.0"
"reusify","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"fastq@1.13.0"
"rimraf","3.0.2","5.0.0","git://github.com/isaacs/rimraf.git","2020-02-09T06:18:37.504Z","isaacs (i@izs.me)",17327,"ISC",true,true,false,true,false,"backend-blog@0.0.1,@jest/core@27.5.1,@mapbox/node-pre-gyp@1.0.9,@nestjs/cli@8.2.8,flat-cache@3.0.4,tmp@0.2.1"
"run-async","2.4.1","-","-","-","-","-","-",false,true,false,false,false,"inquirer@7.3.3"
"run-parallel","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@nodelib/fs.scandir@2.1.5"
"rxjs","7.5.6","7.8.0","git+https://github.com/reactivex/rxjs.git","2022-07-11T12:39:53.316Z","blesh (ben@benlesh.com)",4475132,"Apache-2.0",true,true,false,true,false,"backend-blog@0.0.1,inquirer@8.2.0,@nestjs/common@8.4.7,@nestjs/core@8.4.7,@nestjs/typeorm@9.0.0"
"safe-buffer","5.2.1","5.2.1","git://github.com/feross/safe-buffer.git","2020-05-10T16:37:30.776Z","feross (feross@feross.org)",32101,"MIT",true,false,false,true,false,"content-disposition@0.5.4,express@4.18.1"
"safer-buffer","2.1.2","2.1.2","git+https://github.com/ChALkeR/safer-buffer.git","2018-04-08T10:42:42.130Z","chalker (chalkerx@gmail.com)",42299,"MIT",true,false,false,true,false,"iconv-lite@0.4.24"
"sax","1.2.4","1.2.4","git://github.com/isaacs/sax-js.git","2017-06-22T17:46:38.198Z","isaacs (i@izs.me)","-","ISC",true,false,false,true,false,"xml2js@0.4.23"
"saxes","5.0.1","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0"
"schema-utils","3.1.1","-","-","-","-","-","-",false,true,false,true,false,"fork-ts-checker-webpack-plugin@7.2.11,terser-webpack-plugin@5.3.3,webpack@5.73.0"
"ajv-keywords","3.5.2","-","-","-","-","-","-",false,true,false,false,false,"schema-utils@3.1.1"
"selenium-webdriver","4.1.2","4.9.0","git+https://github.com/SeleniumHQ/selenium.git","2022-04-28T10:09:52.313Z","diemol (diemol@gmail.com)",692577,"Apache-2.0",true,false,false,false,false,"@firebase/auth@0.20.6,@firebase/auth-compat@0.2.19"
"tmp","0.2.1","0.2.1","git+https://github.com/raszi/node-tmp.git","2020-04-29T16:39:42.772Z","raszi (npm@spam.raszi.hu)",52938,"MIT",true,false,false,false,false,"selenium-webdriver@4.1.2"
"semver","7.3.8","7.5.0","git+https://github.com/npm/node-semver.git","2022-10-04T19:40:47.960Z","gar (gar+npm@danger.computer)",88204,"ISC",true,true,false,false,false,"@mapbox/node-pre-gyp@1.0.9,@typescript-eslint/eslint-plugin@5.30.7,@typescript-eslint/typescript-estree@5.30.7,fork-ts-checker-webpack-plugin@7.2.11,jest-snapshot@27.5.1,jsonwebtoken@9.0.0,superagent@8.0.0,ts-jest@27.1.5,ts-loader@9.3.1"
"send","0.18.0","0.18.0","git+https://github.com/pillarjs/send.git","2022-03-24T03:01:27.168Z","dougwilson (doug@somethingdoug.com)",50148,"MIT",true,false,false,true,false,"express@4.18.1,serve-static@1.15.0"
"ms","2.1.3","2.1.3","git+https://github.com/vercel/ms.git","2020-12-08T13:54:35.223Z","styfle (steven@ceriously.com)",6721,"MIT",true,false,false,true,false,"send@0.18.0"
"serialize-javascript","6.0.0","-","-","-","-","-","-",false,true,false,true,false,"terser-webpack-plugin@5.3.3"
"serve-static","1.15.0","1.15.0","git+https://github.com/expressjs/serve-static.git","2022-03-25T02:17:50.224Z","dougwilson (doug@somethingdoug.com)",25249,"MIT",true,false,false,true,false,"express@4.18.1"
"set-blocking","2.0.0","2.0.0","git+https://github.com/yargs/set-blocking.git","2016-05-17T22:59:27.619Z","bcoe (ben@npmjs.com)","-","ISC",true,false,false,false,false,"npmlog@5.0.1"
"setimmediate","1.0.5","1.0.5","git+https://github.com/yuzujs/setImmediate.git","2016-09-12T00:59:56.656Z","domenic (d@domenic.me)","-","MIT",true,false,false,false,false,"jszip@3.10.1"
"setprototypeof","1.2.0","1.2.0","git+https://github.com/wesleytodd/setprototypeof.git","2019-07-18T04:49:56.614Z","wesleytodd (wes@wesleytodd.com)",4025,"ISC",true,false,false,true,false,"express@4.18.1,http-errors@2.0.0"
"sha.js","2.4.11","2.4.11","git://github.com/crypto-browserify/sha.js.git","2018-03-20T00:35:26.208Z","dcousens (npm@dcousens.com)",31084,"(MIT AND BSD-3-Clause)",true,false,false,true,false,"typeorm@0.3.7"
"shebang-command","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@7.0.3"
"shebang-regex","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"shebang-command@2.0.0"
"shelljs","0.8.5","-","-","-","-","-","-",false,true,false,false,false,"@nestjs/cli@8.2.8"
"side-channel","1.0.4","1.0.4","git+https://github.com/ljharb/side-channel.git","2020-12-29T19:58:12.459Z","ljharb (ljharb@gmail.com)",14565,"MIT",true,true,false,true,false,"qs@6.10.3"
"signal-exit","3.0.7","4.0.1","git+https://github.com/tapjs/signal-exit.git","2022-02-03T21:05:34.544Z","isaacs (i@izs.me)",9958,"ISC",true,true,false,false,false,"execa@4.1.0,gauge@3.0.2,restore-cursor@3.1.0,write-file-atomic@3.0.3"
"sisteransi","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"prompts@2.4.2"
"slash","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"@jest/console@27.5.1,@jest/core@27.5.1,@jest/reporters@27.5.1,@jest/transform@27.5.1,babel-jest@27.5.1,globby@11.1.0,jest-circus@27.5.1,jest-config@27.5.1,jest-message-util@27.5.1,jest-resolve@27.5.1,jest-runtime@27.5.1"
"slugify","1.6.6","1.6.6","git+https://github.com/simov/slugify.git","2023-03-26T12:33:10.935Z","simov (simeonvelichkov@gmail.com)",20851,"MIT",true,false,false,false,false,"backend-blog@0.0.1"
"source-map","0.7.3","-","-","-","-","-","-",false,true,false,false,false,"@angular-devkit/core@13.3.5,v8-to-istanbul@8.1.1"
"source-map-support","0.5.21","-","-","-","-","-","-",false,true,false,true,false,"@nestjs/cli@8.2.8,jest-runner@27.5.1,terser@5.14.2,backend-blog@0.0.1"
"sourcemap-codec","1.4.8","-","-","-","-","-","-",false,true,false,false,false,"magic-string@0.25.7"
"sprintf-js","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"argparse@1.0.10"
"sqlstring","2.3.1","2.3.3","git+https://github.com/mysqljs/sqlstring.git","2018-02-25T00:02:18.705Z","dougwilson (doug@somethingdoug.com)",17037,"MIT",true,false,false,false,false,"mysql@2.18.1"
"stack-utils","2.0.5","-","-","-","-","-","-",false,true,false,false,false,"jest-circus@27.5.1,jest-message-util@27.5.1"
"escape-string-regexp","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"stack-utils@2.0.5"
"statuses","2.0.1","2.0.1","git+https://github.com/jshttp/statuses.git","2021-01-03T06:37:47.488Z","dougwilson (doug@somethingdoug.com)",12116,"MIT",true,false,false,true,false,"express@4.18.1,finalhandler@1.2.0,http-errors@2.0.0,send@0.18.0"
"streamsearch","1.1.0","1.1.0","git+ssh://git@github.com/mscdex/streamsearch.git","2021-12-19T19:12:20.627Z","mscdex (mscdex@mscdex.net)",16575,"MIT",true,false,false,true,false,"busboy@1.6.0"
"string_decoder","1.1.1","1.3.0","git://github.com/nodejs/string_decoder.git","2018-03-30T08:14:15.043Z","matteo.collina (hello@matteocollina.com)",15298,"MIT",true,false,false,true,false,"readable-stream@3.6.0"
"string-length","4.0.2","-","-","-","-","-","-",false,true,false,false,false,"@jest/reporters@27.5.1,jest-watcher@27.5.1"
"string-width","4.2.3","5.1.2","git+https://github.com/sindresorhus/string-width.git","2021-09-23T17:17:21.341Z","sindresorhus (sindresorhus@gmail.com)",5161,"MIT",true,true,false,true,false,"inquirer@7.3.3,cli-table3@0.6.2,cliui@7.0.4,gauge@3.0.2,yargs@16.2.0,wide-align@1.1.5,wrap-ansi@7.0.0"
"strip-ansi","6.0.1","7.0.1","git+https://github.com/chalk/strip-ansi.git","2021-09-23T16:34:41.798Z","sindresorhus (sindresorhus@gmail.com)",4029,"MIT",true,true,false,true,false,"inquirer@7.3.3,@jest/core@27.5.1,cliui@7.0.4,eslint@8.20.0,gauge@3.0.2,ora@5.4.1,string-length@4.0.2,string-width@4.2.3,wrap-ansi@7.0.0"
"strip-bom","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"jest-runtime@27.5.1"
"strip-final-newline","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"execa@4.1.0"
"strip-json-comments","3.1.1","-","-","-","-","-","-",false,true,false,true,false,"@eslint/eslintrc@1.3.0,eslint@8.20.0,jest-config@27.5.1"
"superagent","8.0.0","-","-","-","-","-","-",false,true,false,false,false,"supertest@6.2.4"
"mime","2.6.0","-","-","-","-","-","-",false,true,false,false,false,"superagent@8.0.0"
"supertest","6.2.4","-","-","-","-","-","-",false,true,false,false,false,"backend-blog@0.0.1"
"supports-color","7.2.0","9.3.1","git+https://github.com/chalk/supports-color.git","2020-08-28T11:17:34.870Z","sindresorhus (sindresorhus@gmail.com)",7035,"MIT",true,true,false,false,false,"chalk@4.1.2,istanbul-lib-report@3.0.0,supports-hyperlinks@2.2.0"
"supports-hyperlinks","2.2.0","-","-","-","-","-","-",false,true,false,false,false,"terminal-link@2.1.1"
"supports-preserve-symlinks-flag","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"resolve@1.22.1"
"symbol-observable","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"@angular-devkit/schematics-cli@13.3.6"
"symbol-tree","3.2.4","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0"
"tapable","2.2.1","-","-","-","-","-","-",false,true,false,true,false,"enhanced-resolve@5.10.0,fork-ts-checker-webpack-plugin@7.2.11,webpack@5.73.0"
"tar","6.1.11","6.1.13","git+https://github.com/npm/node-tar.git","2021-08-26T16:16:13.333Z","isaacs (i@izs.me)",160662,"ISC",true,false,false,false,false,"@mapbox/node-pre-gyp@1.0.9"
"mkdirp","1.0.4","3.0.1","git+https://github.com/isaacs/node-mkdirp.git","2020-04-03T17:03:08.825Z","isaacs (i@izs.me)",19088,"MIT",true,false,false,true,false,"tar@6.1.11,typeorm@0.3.7"
"terminal-link","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"@jest/reporters@27.5.1"
"terser","5.14.2","-","-","-","-","-","-",false,true,false,true,false,"terser-webpack-plugin@5.3.3"
"terser-webpack-plugin","5.3.3","-","-","-","-","-","-",false,true,false,true,false,"webpack@5.73.0"
"commander","2.20.3","-","-","-","-","-","-",false,true,false,true,false,"terser@5.14.2"
"test-exclude","6.0.0","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-istanbul@6.1.1"
"text-table","0.2.0","-","-","-","-","-","-",false,true,false,true,false,"eslint@8.20.0"
"thenify","3.3.1","3.3.1","git+https://github.com/thenables/thenify.git","2020-06-17T17:30:57.152Z","dead_horse (dead_horse@qq.com)",7920,"MIT",true,false,false,true,false,"thenify-all@1.6.0"
"thenify-all","1.6.0","1.6.0","https://github.com/thenables/thenify-all","2015-01-10T17:24:24.668Z","dead_horse (dead_horse@qq.com)","-","MIT",true,false,false,true,false,"mz@2.7.0"
"throat","6.0.1","-","-","-","-","-","-",false,true,false,false,false,"jest-changed-files@27.5.1,jest-circus@27.5.1,jest-jasmine2@27.5.1,jest-runner@27.5.1"
"through","2.3.8","-","-","-","-","-","-",false,true,false,false,false,"inquirer@7.3.3"
"tmp","0.0.33","-","-","-","-","-","-",false,true,false,false,false,"external-editor@3.1.0"
"tmpl","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"makeerror@1.0.12"
"to-fast-properties","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"@babel/types@7.18.9"
"to-regex-range","5.0.1","-","-","-","-","-","-",false,true,false,true,false,"fill-range@7.0.1"
"toidentifier","1.0.1","1.0.1","git+https://github.com/component/toidentifier.git","2021-11-14T22:19:09.631Z","dougwilson (doug@somethingdoug.com)",4685,"MIT",true,false,false,true,false,"http-errors@2.0.0"
"tough-cookie","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0"
"universalify","0.1.2","-","-","-","-","-","-",false,true,false,false,false,"tough-cookie@4.0.0"
"tr46","2.1.0","-","-","-","-","-","-",false,true,false,false,false,"whatwg-url@8.7.0"
"tree-kill","1.2.2","-","-","-","-","-","-",false,true,false,false,false,"@nestjs/cli@8.2.8"
"ts-jest","27.1.5","-","-","-","-","-","-",false,true,false,false,false,"backend-blog@0.0.1"
"ts-loader","9.3.1","-","-","-","-","-","-",false,true,false,false,false,"backend-blog@0.0.1"
"ts-node","10.9.1","10.9.1","git://github.com/TypeStrong/ts-node.git","2022-07-14T02:33:44.792Z","cspotcode (cspotcode@gmail.com)",746842,"MIT",true,true,false,true,false,"backend-blog@0.0.1,jest-config@27.5.1,typeorm@0.3.7"
"acorn-walk","8.2.0","8.2.0","git+https://github.com/acornjs/acorn.git","2021-09-06T08:21:10.850Z","marijn (marijnh@gmail.com)",42849,"MIT",true,false,false,true,false,"ts-node@10.9.1"
"tsconfig-paths","3.14.1","-","-","-","-","-","-",false,true,false,false,false,"@nestjs/cli@8.2.8,tsconfig-paths-webpack-plugin@3.5.2,backend-blog@0.0.1"
"tsconfig-paths-webpack-plugin","3.5.2","-","-","-","-","-","-",false,true,false,false,false,"@nestjs/cli@8.2.8"
"json5","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"tsconfig-paths@3.14.1"
"strip-bom","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"tsconfig-paths@3.14.1"
"tslib","2.4.0","2.5.0","git+https://github.com/Microsoft/tslib.git","2022-04-22T00:25:01.196Z","typescript-bot (typescript@microsoft.com)",49968,"0BSD",true,true,false,true,false,"@firebase/analytics@0.8.0,@firebase/analytics-compat@0.1.13,@firebase/app@0.7.32,@firebase/app-check@0.5.12,@firebase/app-check-compat@0.2.12,@firebase/app-compat@0.1.33,@firebase/auth@0.20.6,@firebase/auth-compat@0.2.19,@firebase/component@0.5.17,@firebase/database@0.13.6,@firebase/database-compat@0.2.6,@firebase/firestore@3.4.15,@firebase/firestore-compat@0.1.24,@firebase/functions@0.8.4,@firebase/functions-compat@0.2.4,@firebase/installations@0.5.12,@firebase/installations-compat@0.1.12,@firebase/logger@0.3.3,@firebase/messaging@0.9.16,@firebase/messaging-compat@0.1.16,@firebase/performance@0.5.12,@firebase/performance-compat@0.1.12,@firebase/remote-config@0.3.11,@firebase/remote-config-compat@0.1.12,@firebase/storage@0.9.9,@firebase/storage-compat@0.1.17,@firebase/util@1.6.3,@nestjs/common@8.4.7,@nestjs/core@8.4.7,@nestjs/platform-express@8.4.7,@nestjs/testing@8.4.7,rxjs@7.5.6,typeorm@0.3.7"
"tsutils","3.21.0","-","-","-","-","-","-",false,true,false,false,false,"@typescript-eslint/eslint-plugin@5.30.7,@typescript-eslint/type-utils@5.30.7,@typescript-eslint/typescript-estree@5.30.7"
"type-check","0.4.0","-","-","-","-","-","-",false,true,false,true,false,"levn@0.4.1,optionator@0.9.1"
"type-detect","4.0.8","-","-","-","-","-","-",false,true,false,false,false,"@sinonjs/commons@1.8.3"
"type-fest","0.20.2","-","-","-","-","-","-",false,true,false,true,false,"globals@13.16.0"
"type-is","1.6.18","1.6.18","git+https://github.com/jshttp/type-is.git","2019-04-26T13:59:49.224Z","dougwilson (doug@somethingdoug.com)",18497,"MIT",true,false,false,true,false,"body-parser@1.20.0,express@4.18.1,multer@1.4.4-lts.1"
"typedarray","0.0.6","0.0.7","git://github.com/substack/typedarray.git","2014-05-17T02:52:49.854Z","substack (mail@substack.net)","-","MIT",true,false,false,true,false,"concat-stream@1.6.2"
"typedarray-to-buffer","3.1.5","-","-","-","-","-","-",false,true,false,false,false,"write-file-atomic@3.0.3"
"typeorm","0.3.7","0.3.15","git+https://github.com/typeorm/typeorm.git","2022-06-29T18:36:09.765Z","pleerock (zarrhost@gmail.com)",19129277,"MIT",true,false,false,true,false,"backend-blog@0.0.1,@nestjs/typeorm@9.0.0"
"buffer","6.0.3","6.0.3","git://github.com/feross/buffer.git","2020-11-23T02:51:27.107Z","feross (feross@feross.org)",91279,"MIT",true,false,false,true,false,"typeorm@0.3.7"
"yargs","17.5.1","17.7.1","git+https://github.com/yargs/yargs.git","2022-05-16T02:14:16.603Z","oss-bot (bencoe+oss-bot@gmail.com)",287602,"MIT",true,false,false,true,false,"typeorm@0.3.7"
"yargs-parser","21.0.1","21.1.1","git+https://github.com/yargs/yargs-parser.git","2022-02-27T15:10:34.404Z","oss-bot (bencoe+oss-bot@gmail.com)",126343,"ISC",true,false,false,true,false,"yargs@17.5.1"
"typescript","4.7.4","5.0.4","git+https://github.com/Microsoft/TypeScript.git","2022-06-17T18:21:36.833Z","typescript-bot (typescript@microsoft.com)",67155758,"Apache-2.0",true,true,false,true,false,"@nestjs/cli@8.2.8,backend-blog@0.0.1,@nestjs/schematics@8.0.11,fork-ts-checker-webpack-plugin@7.2.11,ts-jest@27.1.5,ts-loader@9.3.1,ts-node@10.9.1,tsutils@3.21.0"
"universalify","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"fs-extra@10.1.0,jsonfile@6.1.0"
"unpipe","1.0.0","1.0.0","https://github.com/stream-utils/unpipe","2015-06-14T20:30:19.934Z","dougwilson (doug@somethingdoug.com)","-","MIT",true,false,false,true,false,"body-parser@1.20.0,finalhandler@1.2.0,raw-body@2.5.1"
"update-browserslist-db","1.0.5","-","-","-","-","-","-",false,true,false,true,false,"browserslist@4.21.2"
"uri-js","4.4.1","-","-","-","-","-","-",false,true,false,false,false,"ajv@6.12.6"
"util-deprecate","1.0.2","1.0.2","git://github.com/TooTallNate/util-deprecate.git","2015-10-07T18:37:40.665Z","tootallnate (nathan@tootallnate.net)","-","MIT",true,false,false,true,false,"readable-stream@3.6.0"
"utils-merge","1.0.1","1.0.1","git://github.com/jaredhanson/utils-merge.git","2017-09-20T00:18:39.692Z","jaredhanson (jaredhanson@gmail.com)","-","MIT",true,false,false,true,false,"express@4.18.1,passport@0.6.0"
"uuid","8.3.2","9.0.0","git+https://github.com/uuidjs/uuid.git","2020-12-08T20:38:36.233Z","ctavan (dev@tavan.de)",116098,"MIT",true,false,false,true,false,"@nestjs/common@8.4.7,@nestjs/config@2.2.0,@nestjs/core@8.4.7,@nestjs/typeorm@9.0.0,typeorm@0.3.7"
"v8-compile-cache","2.3.0","-","-","-","-","-","-",false,true,false,true,false,"eslint@8.20.0"
"v8-compile-cache-lib","3.0.1","3.0.1","git+https://github.com/cspotcode/v8-compile-cache-lib.git","2022-04-16T01:03:39.155Z","cspotcode (cspotcode@gmail.com)",18165,"MIT",true,false,false,true,false,"ts-node@10.9.1"
"v8-to-istanbul","8.1.1","-","-","-","-","-","-",false,true,false,false,false,"@jest/reporters@27.5.1"
"validator","13.7.0","13.9.0","git+https://github.com/validatorjs/validator.js.git","2021-11-01T21:15:44.816Z","profnandaa (prof@nandaa.com)",645753,"MIT",true,false,false,true,false,"class-validator@0.13.2"
"vary","1.1.2","1.1.2","git+https://github.com/jshttp/vary.git","2017-09-24T01:47:11.325Z","dougwilson (doug@somethingdoug.com)","-","MIT",true,false,false,true,false,"cors@2.8.5,express@4.18.1"
"w3c-hr-time","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0"
"w3c-xmlserializer","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0"
"walker","1.0.8","-","-","-","-","-","-",false,true,false,false,false,"jest-haste-map@27.5.1"
"watchpack","2.4.0","-","-","-","-","-","-",false,true,false,true,false,"webpack@5.73.0"
"wcwidth","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"ora@5.4.1"
"webidl-conversions","6.1.0","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0,whatwg-url@8.7.0"
"webpack","5.73.0","-","-","-","-","-","-",false,true,false,true,false,"@nestjs/cli@8.2.8,fork-ts-checker-webpack-plugin@7.2.11,terser-webpack-plugin@5.3.3,ts-loader@9.3.1"
"webpack-node-externals","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"@nestjs/cli@8.2.8"
"webpack-sources","3.2.3","-","-","-","-","-","-",false,true,false,true,false,"webpack@5.73.0"
"websocket-driver","0.7.4","0.7.4","git://github.com/faye/websocket-driver-node.git","2020-05-22T15:02:19.046Z","jcoglan (jcoglan@gmail.com)",67439,"Apache-2.0",true,false,false,false,false,"faye-websocket@0.11.4"
"websocket-extensions","0.1.4","0.1.4","git://github.com/faye/websocket-extensions-node.git","2020-06-02T13:00:09.535Z","jcoglan (jcoglan@gmail.com)",55037,"Apache-2.0",true,false,false,false,false,"websocket-driver@0.7.4"
"whatwg-encoding","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"html-encoding-sniffer@2.0.1,jsdom@16.7.0"
"whatwg-mimetype","2.3.0","-","-","-","-","-","-",false,true,false,false,false,"data-urls@2.0.0,jsdom@16.7.0"
"whatwg-url","8.7.0","-","-","-","-","-","-",false,true,false,false,false,"data-urls@2.0.0,jsdom@16.7.0"
"which","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@7.0.3"
"wide-align","1.1.5","1.1.5","git+https://github.com/iarna/wide-align.git","2021-10-15T14:17:01.529Z","iarna (me@re-becca.org)",4467,"ISC",true,false,false,false,false,"gauge@3.0.2"
"windows-release","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"os-name@4.0.1"
"execa","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"windows-release@4.0.0"
"get-stream","5.2.0","-","-","-","-","-","-",false,true,false,false,false,"execa@4.1.0"
"human-signals","1.1.1","-","-","-","-","-","-",false,true,false,false,false,"execa@4.1.0"
"word-wrap","1.2.3","-","-","-","-","-","-",false,true,false,true,false,"optionator@0.9.1"
"wrap-ansi","7.0.0","8.1.0","git+https://github.com/chalk/wrap-ansi.git","2020-04-22T16:53:23.889Z","sindresorhus (sindresorhus@gmail.com)",10648,"MIT",true,false,false,true,false,"cliui@7.0.4"
"wrappy","1.0.2","1.0.2","git+https://github.com/npm/wrappy.git","2016-05-17T23:30:52.415Z","zkat (kat@sykosomatic.org)","-","ISC",true,true,false,true,false,"dezalgo@1.0.4,inflight@1.0.6,once@1.4.0"
"write-file-atomic","3.0.3","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@27.5.1"
"ws","7.5.9","8.13.0","git+https://github.com/websockets/ws.git","2022-07-15T17:15:10.677Z","lpinca (luigipinca@gmail.com)",122191,"MIT",true,true,false,false,false,"jsdom@16.7.0,selenium-webdriver@4.1.2"
"xml-name-validator","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"jsdom@16.7.0,w3c-xmlserializer@2.0.0"
"xml2js","0.4.23","0.5.0","git+https://github.com/Leonidas-from-XIV/node-xml2js.git","2019-12-19T17:15:22.365Z","leonidas (marek@xivilization.net)",43471,"MIT",true,false,false,true,false,"typeorm@0.3.7"
"xmlbuilder","11.0.1","15.1.1","git://github.com/oozcitak/xmlbuilder-js.git","2019-03-22T20:45:53.910Z","oozcitak (oozcitak@gmail.com)",168433,"MIT",true,false,false,true,false,"xml2js@0.4.23"
"xmlchars","2.2.0","-","-","-","-","-","-",false,true,false,false,false,"saxes@5.0.1"
"xtend","4.0.2","4.0.2","git://github.com/Raynos/xtend.git","2019-07-08T13:35:45.491Z","raynos (raynos2@gmail.com)",6465,"MIT",true,false,false,true,false,"multer@1.4.4-lts.1"
"y18n","5.0.8","5.0.8","git+https://github.com/yargs/y18n.git","2021-04-07T18:57:33.969Z","oss-bot (bencoe+oss-bot@gmail.com)",23435,"ISC",true,false,false,true,false,"yargs@16.2.0"
"yallist","4.0.0","4.0.0","git+https://github.com/isaacs/yallist.git","2019-09-30T20:08:08.970Z","isaacs (i@izs.me)",14752,"ISC",true,false,false,false,false,"lru-cache@6.0.0,minipass@3.3.4,minizlib@2.1.2,tar@6.1.11"
"yaml","1.10.2","-","-","-","-","-","-",false,true,false,false,false,"cosmiconfig@7.0.1"
"yargs","16.2.0","17.7.1","git+https://github.com/yargs/yargs.git","2020-12-05T23:09:55.514Z","oss-bot (bencoe+oss-bot@gmail.com)",286271,"MIT",true,true,false,true,false,"@grpc/proto-loader@0.6.13,cli-highlight@2.1.11,jest-cli@27.5.1"
"yargs-parser","20.2.9","21.1.1","git+https://github.com/yargs/yargs-parser.git","2021-06-20T23:54:31.941Z","oss-bot (bencoe+oss-bot@gmail.com)",124417,"ISC",true,true,false,true,false,"ts-jest@27.1.5,yargs@16.2.0"
